hora;direcao;linha
22:09:38.152;RX;"47199;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:38.260;RX;"47299;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:38.367;RX;"47399;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:38.475;RX;"47499;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:38.587;RX;"47599;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:38.701;RX;"47699;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:38.810;RX;"47799;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:38.920;RX;"47899;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:39.028;RX;"47999;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:39.141;RX;"48099;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:39.253;RX;"48199;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:39.258;RX;"48299;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:39.364;RX;"48399;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:39.470;RX;"48499;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:39.576;RX;"48599;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:39.685;RX;"48699;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:39.793;RX;"48799;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:39.904;RX;"48899;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:40.013;RX;"48999;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:40.122;RX;"49099;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:40.233;RX;"49199;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:40.342;RX;"49299;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:40.452;RX;"49399;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:40.456;RX;"49499;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
22:09:40.563;RX;"49599;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
