hora;direcao;linha
19:57:05.185;RX;"20499;0.000;0.000;0.039;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:05.293;RX;"20599;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:05.401;RX;"20699;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:05.513;RX;"20799;0.000;0.000;0.006;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:05.624;RX;"20899;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:05.732;RX;"20999;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:05.837;RX;"21099;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:05.945;RX;"21199;0.000;0.000;0.009;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:06.054;RX;"21299;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:06.163;RX;"21399;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:06.167;RX;"21499;0.000;0.000;0.001;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:06.274;RX;"21599;0.000;0.000;0.047;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:06.386;RX;"21699;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:06.493;RX;"21799;0.000;0.000;0.049;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:06.601;RX;"21899;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:06.709;RX;"21999;0.000;0.000;0.010;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:06.820;RX;"22099;0.000;0.000;0.055;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:06.930;RX;"22200;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0;0;0;0;0;0"
19:57:07.041;RX;"22300;0.000;0.000;1.137;0.000;0.000;0.000;0.000;0;93;0;0;0;0"
19:57:07.152;RX;"22399;0.000;0.000;2.262;0.000;0.035;0.000;0.000;0;90;0;0;0;0"
19:57:07.262;RX;"22499;0.000;0.000;3.664;0.000;0.000;0.000;0.000;0;88;0;0;0;0"
19:57:07.264;RX;"22599;0.000;0.000;5.062;0.000;0.000;0.000;0.000;0;85;0;0;0;0"
19:57:07.373;RX;"22699;0.000;0.000;6.367;0.000;0.000;0.000;0.000;0;82;0;0;0;0"
19:57:07.482;RX;"22799;0.000;0.000;7.629;0.000;0.000;0.000;0.000;0;80;0;0;0;0"
19:57:07.592;RX;"22899;0.000;0.000;9.621;0.000;0.000;0.000;0.000;0;76;0;0;0;0"
